Sentence,Label,EtiqManual
SELECT * FROM mine ORDER BY so,0,1
SELECT * FROM swung ORDER BY recent DESC,0,1
" SELECT * FROM machine ORDER BY range, eight",0,1
"INSERT INTO statement ( at, search, recall, fun, arrive, rapidly )  VALUES  ( 'her', 'task'. point', 'pure', 'terrible', 'verb', 'wife' )  ",0,1
"INSERT INTO little  ( air, slowly, movie )  VALUES  ( 'pressure', 'search', 'classroom' )  ",0,1
"   SELECT enjoy, necessary, sentence FROM grain WHERE wrong  IS NULL",0,1
"   SELECT track, frog, orderFROM bend WHERE prize  IS NOT NULL",0,1
"  UPDATE hot SET fat =  'wash', City =  'band' WHERE almost =  root",0,1
 UPDATE shells SET shop = 'serious'WHERE loss = 'process',0,1
SELECT * FROM machinery,0,1
DELETE FROM union WHERE drew = 'gravity',0,1
DELETE FROM fewer,0,1
SELECT * FROM willing FETCH FIRST 3 ROWS ONLY,0,1
SELECT TOP 50 PERCENT * FROM limited,0,1
SELECT * FROM dot WHERE broken = 'mine' FETCH FIRST 3 ROWS ONLY,0,1
SELECT TOP 3 * FROM other SELECT * FROM fort 3SELECT * FROM up,0,1
SELECT TOP 50 PERCENT * FROM door SELECT * FROM poetry FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM circle,0,1
SELECT * FROM straw FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM behind,0,1
SELECT TOP 3 * FROM village WHERE dirty = 'possible' SELECT * FROM minerals,0,1
SELECT * FROM important WHERE hour = 'increase' LIMIT 3,0,1
SELECT * FROM someone WHERE older = 'sport' FETCH FIRST 3 ROWS ONLY,0,1
SELECT AVG ( principal ) FROM cow,0,1
SELECT * FROM accept WHERE discussion NOT LIKE '[rabbit]%',0,1
SELECT AVG ( elephant ) FROM cheese SELECT SUM ( individual ) ,0,1
SELECT AVG ( inside ) FROM proper SELECT SUM ( settlers ) ,0,1
SELECT COUNT ( positive ) FROM nice,0,1
SELECT COUNT ( took ) FROM sitting,0,1
SELECT AVG ( imagine ) FROM directly,0,1
SELECT * FROM studied WHERE route NOT LIKE 'chose%',0,1
SELECT * FROM meant  WHERE post NOT LIKE '[hour]%',0,1
"  SELECT * FROM pink WHERE good NOT IN  ( 'keep', 'parts', 'island' )  ",0,1
SELECT * FROM mostly WHERE soon IN  ( SELECT running FROM as ) ,0,1
SELECT * FROM standard WHERE parts BETWEEN 'bark' AND 'beauty',0,1
"SELECT * FROM laid WHERE none BETWEEN ""cat"" AND    ""ship""",0,1
SELECT * FROM column WHERE captain NOT BETWEEN 'dear' AND 'variety',0,1
SELECT * FROM book WHERE engineer BETWEEN heart09/01/1996want AND girl15/31/1996family,0,1
SELECT * FROM roll WHERE outline BETWEEN '1996-07-01' AND '1996-07-31',0,1
"  SELECT screenID AS ID, tiny AS swimming FROM become",0,1
"  SELECT taughtID AS ID, discovery AS steady FROM mainly",0,1
"  SELECT creature AS mighty, adult AS [serious]  FROM hair",0,1
"   SELECT pick, current+ ', ' + compare+ ' ' + screen+ ', ' + smallest AS pride  FROM child",0,1
"   SELECT pile,track,he,climate,dropped     (  (  might JOIN us ON sheep.trace =  explain.number )   INNER JOIN hairON Orders.bridge =  due.mouthID ) ",0,1
SELECT worried ( s )  FROM essential LEFT JOIN,0,1
"  SELECT circle,father,us FROM avoid LEFT JOIN Orders ON different.representID =  spoken.putting ORDER BY chance.rice",0,1
SELECT shelf ( s FROM attached RIGHT JOIN,0,1
" SELECT column_name ( s )  FROM chosen,eleven",0,1
SELECT attached ( s )  FROM particles UNION,0,1
SELECT pot ( s )  FROM hang SELECT know ( s ) ,0,1
SELECT rush ( s )  FROM force UNION ALL,0,1
SELECT feet ( s )  FROM contain SELECT swimming FROM topic,0,1
SELECT owner FROM flies UNION SELECT circus FROM onto ORDER BY collect,0,1
SELECT gone FROM simplest UNION ALL SELECT store FROM walk ORDER BY evening,0,1
"  SELECT trap,problem FROM high WHERE tie = 'danger' UNION SELECT attempt, inside FROM hunter",0,1
SELECT DISTINCT language FROM horn,0,1
SELECT COUNT ( DISTINCT experience )  FROM talk,0,1
SELECT Count ( * )  AS primitive,0,1
SELECT * FROM silent WHERE immediately = 'spite',0,1
SELECT * FROM beginning WHERE many = 'wheat'  AND City = 'goose',0,1
SELECT * FROM part WHERE lying = 'walk'  OR horse = 'electric',0,1
SELECT * FROM underline WHERE creature = 'opposite'  OR gone = 'get',0,1
SELECT * FROM ran WHERE    NOT lunch = 'nearer',0,1
SELECT * FROM desert WHERE flew = 'pleasure'  AND  ( according = 'won' OR flow = 'stretch' ) ,0,1
SELECT * FROM win ORDER BY advice,0,1
" SELECT * FROM wire ORDER BY receive, knife",0,1
"INSERT INTO beyond ( score, percent, wide, late, breathing, gravity )  VALUES  ( 'stop', 'layers'. powder', 'anyway', 'skin', 'example', 'follow' )  ",0,1
"INSERT INTO specific  ( did, simplest, happily )  VALUES  ( 'great', 'left', 'above' )  ",0,1
"   SELECT tribe, why, cat FROM according WHERE plan  IS NULL",0,1
"   SELECT date, final, cupFROM composition WHERE ground  IS NOT NULL",0,1
"  UPDATE mental SET win =  'cake', City =  'afternoon' WHERE me =  pull",0,1
 UPDATE smooth SET log = 'in'WHERE top = 'cotton',0,1
DELETE FROM step WHERE now = 'other',0,1
SELECT * FROM  ( SELECT prove FROM or ) ,0,1
SELECT TOP 3 * FROM foreign,0,1
SELECT * FROM equally 3,0,1
SELECT * FROM planned FETCH FIRST 3 ROWS ONLY,0,1
SELECT TOP 50 PERCENT * FROM writing,0,1
SELECT TOP 3 * FROM lying WHERE straw = 'decide',0,1
SELECT * FROM night WHERE soldier = 'past' FETCH FIRST 3 ROWS ONLY,0,1
SELECT MIN ( crew )  AS breeze FROM mostly,0,1
SELECT MIN ( pig )  AS pack FROM soil,0,1
SELECT * FROM  ( SELECT together FROM here ) ,0,1
SELECT * FROM goose FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM policeman,0,1
SELECT TOP 3 * FROM chart WHERE moment = 'house' SELECT * FROM nearly,0,1
SELECT * FROM draw WHERE not NOT LIKE '[spite]%',0,1
SELECT COUNT ( wheel ) FROM lying,0,1
SELECT * FROM hurried WHERE won LIKE '%child%',0,1
SELECT * FROM seeing  WHERE vegetable NOT LIKE '[world]%',0,1
"  SELECT * FROM struck WHERE separate IN  ( 'never', 'tool', 'planning' )  ",0,1
"  SELECT * FROM simply WHERE farmer NOT IN  ( 'original', 'create', 'heat' )  ",0,1
SELECT * FROM yes WHERE certainly IN  ( SELECT heard FROM track ) ,0,1
SELECT * FROM halfway WHERE review  BETWEEN 10 AND 20,0,1
SELECT * FROM difficult WHERE Price NOT BETWEEN 10 AND 20,0,1
SELECT * FROM tight WHERE fuel BETWEEN 'general' AND 'line',0,1
"SELECT * FROM train WHERE with BETWEEN ""dull"" AND    ""period""",0,1
SELECT * FROM shout WHERE talk NOT BETWEEN 'importance' AND 'grade',0,1
SELECT * FROM simplest WHERE warm BETWEEN call09/01/1996ever AND everyone15/31/1996loud,0,1
SELECT COUNT ( wild )  FROM made,0,1
SELECT COUNT ( wireID ) FROM worth,0,1
"  SELECT anyID AS ID, atom AS beautiful FROM dry",0,1
"  SELECT hospital AS double, saved AS [desk]  FROM musical",0,1
"   SELECT salmon, winter+ ', ' + strange+ ' ' + poor+ ', ' + stronger AS board  FROM exact",0,1
SELECT handle ( s ) FROM gold INNER JOIN,0,1
SELECT fastened ( s )  FROM fewer LEFT JOIN,0,1
"  SELECT grade,wagon,worse FROM accident LEFT JOIN Orders ON spend.ownerID =  buy.coming ORDER BY aware.pool",0,1
" SELECT column_name ( s )  FROM vapor,name",0,1
SELECT closer ( s )  FROM numeral UNION,0,1
SELECT shells ( s )  FROM people SELECT he ( s ) ,0,1
SELECT orange ( s )  FROM wing UNION ALL,0,1
SELECT enemy ( s )  FROM five SELECT wrong FROM wind,0,1
SELECT picture FROM vowel UNION SELECT plus FROM necessary ORDER BY coming,0,1
SELECT about FROM tell UNION ALL SELECT nose FROM bad ORDER BY safety,0,1
"  SELECT machinery,add FROM army WHERE wife = 'brown' UNION SELECT information, ready FROM one",0,1
"   SELECT COUNT ( run ) , conversation FROM open BY shoe",0,1
"   SELECT Employees.aboard, COUNT ( Orders.crackID )  AS mudFROM    ( OrdersINNER JOIN them ON Orders.judgeID  =  Employees.quietID ) ",0,1
SELECT connected FROM flat,0,1
SELECT DISTINCT positive FROM fallen,0,1
SELECT Count ( * )  AS completely,0,1
SELECT * FROM inch,0,1
SELECT * FROM sing WHERE shot = 'build',0,1
SELECT * FROM stairs WHERE slow = 'real'  OR shadow = 'cry',0,1
SELECT * FROM surface WHERE lot = 'beside'  OR involved = 'common',0,1
SELECT * FROM double WHERE    NOT wheel = 'knew',0,1
SELECT * FROM art WHERE duty = 'glass'  AND  ( my = 'nervous' OR least = 'in' ) ,0,1
SELECT * FROM bone WHERE NOT west = 'pain'  AND NOT shake = 'around',0,1
SELECT * FROM adventure ORDER BY unhappy,0,1
" SELECT * FROM crop ORDER BY clothes, tie",0,1
" SELECT * FROM express ORDER BY whispered ASC, plain DESC",0,1
"INSERT INTO motor ( air, angry, thread, excellent, elephant, type )  VALUES  ( 'screen', 'rate'. ago', 'won', 'chemical', 'putting', 'buried' )  ",0,1
"   SELECT ants, farther, opposite FROM lack WHERE college  IS NULL",0,1
"   SELECT prize, cold, lifeFROM tree WHERE throat  IS NOT NULL",0,1
"  UPDATE which SET gas =  'court', City =  'its' WHERE dropped =  can",0,1
 UPDATE somebody SET bark = 'excitement'WHERE dot = 'camera',0,1
DELETE FROM fine WHERE moon = 'reason',0,1
DELETE FROM likely,0,1
SELECT * FROM  ( SELECT remove FROM community ) ,0,1
SELECT TOP 3 * FROM save,0,1
SELECT * FROM worth FETCH FIRST 50 PERCENT ROWS ONLY,0,1
SELECT TOP 3 * FROM thought WHERE farm = 'addition',0,1
SELECT * FROM congress WHERE dirty = 'forward' LIMIT 3,0,1
SELECT * FROM sea WHERE being = 'sugar' FETCH FIRST 3 ROWS ONLY,0,1
SELECT TOP 3 * FROM add SELECT * FROM small 3SELECT * FROM talk,0,1
SELECT * FROM name 3 SELECT * FROM pocket,0,1
SELECT TOP 50 PERCENT * FROM distance SELECT * FROM effort FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM measure,0,1
SELECT * FROM country FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM section,0,1
SELECT TOP 3 * FROM nodded WHERE terrible = 'thumb' SELECT * FROM vote,0,1
SELECT * FROM inch WHERE five = 'strike' FETCH FIRST 3 ROWS ONLY,0,1
SELECT AVG ( upper ) FROM turn SELECT SUM ( pull ) ,0,1
SELECT AVG ( walk )  FROM magnet  SELECT SUM ( silent ) ,0,1
SELECT * FROM behavior WHERE uncle NOT LIKE 'ruler%',0,1
SELECT * FROM stick WHERE natural LIKE '%anything%',0,1
SELECT * FROM claws  WHERE boy NOT LIKE '[thus]%',0,1
"  SELECT * FROM actually WHERE heard IN  ( 'wise', 'got', 'so' )  ",0,1
"  SELECT * FROM belt WHERE sharp NOT IN  ( 'smell', 'opportunity', 'start' )  ",0,1
SELECT * FROM general WHERE easy  BETWEEN 10 AND 20,0,1
SELECT * FROM melted WHERE Price NOT BETWEEN 10 AND 20,0,1
SELECT * FROM dream WHERE bank BETWEEN 'machine' AND 'tin',0,1
SELECT * FROM house WHERE bridge BETWEEN sat09/01/1996thread AND nation15/31/1996daily,0,1
SELECT * FROM highest WHERE answer BETWEEN '1996-07-01' AND '1996-07-31',0,1
SELECT AVG ( empty ) FROM collect SELECT SUM ( someone ) ,0,1
SELECT COUNT ( underline )  FROM did,0,1
SELECT AVG ( Price ) FROM home,0,1
"  SELECT whomID AS ID, careful AS darkness FROM mountain",0,1
"  SELECT peace AS belt, today AS [leather]  FROM begun",0,1
"   SELECT flow, stop+ ', ' + oxygen+ ' ' + temperature+ ', ' + trunk AS rise  FROM gulf",0,1
"   SELECT hunt,women,orange,bottom,where     (  (  depth JOIN atmosphere ON describe.correctly =  actually.copper )   INNER JOIN fasterON Orders.eight =  ocean.loseID ) ",0,1
"  SELECT tape,piano,fed FROM sale LEFT JOIN Orders ON pair.particularlyID =  arm.poem ORDER BY changing.think",0,1
"  SELECT Orders.avoidrID, Employees.temperature, Employees.cover FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.baseID ORDER BY Orders.orderID",0,1
SELECT hit ( s )  FROM smile FULL OUTER JOIN,0,1
" SELECT column_name ( s )  FROM sky,worth",0,1
SELECT spring ( s )  FROM hope SELECT horn FROM diagram,0,1
SELECT equally FROM reader UNION SELECT gasoline FROM bread ORDER BY boat,0,1
SELECT standard FROM shoot UNION ALL SELECT flies FROM saved ORDER BY children,0,1
"   SELECT COUNT ( again ) , won FROM citizen BY thick",0,1
"   SELECT Employees.volume, COUNT ( Orders.adjectiveID )  AS refusedFROM    ( OrdersINNER JOIN breakfast ON Orders.catchID  =  Employees.songID ) ",0,1
SELECT prepare FROM nuts,0,1
SELECT DISTINCT weather FROM discussion,0,1
SELECT COUNT ( DISTINCT discover )  FROM chose,0,1
FROM  ( SELECT DISTINCT save FROM chose ) ,0,1
SELECT * FROM central WHERE experience = 'movement',0,1
SELECT * FROM if  WHERE cage = military,0,1
SELECT * FROM greatest WHERE tank = 'grow'  AND City = 'upper',0,1
SELECT * FROM energy WHERE alive = 'arm'  OR cross = 'track',0,1
SELECT * FROM hungry WHERE    NOT volume = 'run',0,1
SELECT * FROM laid WHERE NOT further = 'accident'  AND NOT perhaps = 'cup',0,1
SELECT * FROM front ORDER BY pattern DESC,0,1
"INSERT INTO baseball ( wrote, shall, your, half, rabbit, party )  VALUES  ( 'meal', 'ranch'. dead', 'engineer', 'steep', 'unusual', 'service' )  ",0,1
"INSERT INTO we  ( parts, held, gasoline )  VALUES  ( 'diameter', 'police', 'doll' )  ",0,1
"   SELECT music, noun, where FROM she WHERE rather  IS NULL",0,1
"   SELECT moon, wave, behaviorFROM religious WHERE table  IS NOT NULL",0,1
"  UPDATE camp SET right =  'forest', City =  'young' WHERE main =  ring",0,1
 UPDATE replace SET smooth = 'instrument'WHERE rapidly = 'cream',0,1
DELETE FROM express WHERE adult = 'spin',0,1
SELECT city ( s )  FROM secret,0,1
SELECT TOP 3 * FROM knife,0,1
SELECT * FROM thy FETCH FIRST 3 ROWS ONLY,0,1
SELECT * FROM with WHERE dress = 'band' LIMIT 3,0,1
SELECT * FROM plane WHERE band = 'gold' FETCH FIRST 3 ROWS ONLY,0,1
SELECT MIN ( bag )  AS engineer FROM jump,0,1
SELECT MIN ( handsome )  AS lay FROM mad,0,1
SELECT * FROM  ( SELECT someone FROM nor ) ,0,1
SELECT TOP 3 * FROM higher SELECT * FROM ourselves 3SELECT * FROM worse,0,1
SELECT * FROM excitement 3 SELECT * FROM railroad,0,1
SELECT TOP 50 PERCENT * FROM became SELECT * FROM road FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM salt,0,1
SELECT * FROM signal FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM kitchen,0,1
SELECT TOP 3 * FROM own WHERE individual = 'worse' SELECT * FROM from,0,1
SELECT * FROM dangerous WHERE tears = 'sure' FETCH FIRST 3 ROWS ONLY,0,1
SELECT * FROM not WHERE warn NOT LIKE '[tin]%',0,1
SELECT AVG ( pour ) FROM choose SELECT SUM ( within ) ,0,1
SELECT COUNT ( saved ) FROM wherever,0,1
SELECT * FROM bell WHERE piano LIKE '%took%',0,1
"  SELECT * FROM rhythm WHERE limited IN  ( 'wolf', 'hill', 'himself' )  ",0,1
"  SELECT * FROM bite WHERE weigh NOT IN  ( 'drive', 'avoid', 'free' )  ",0,1
SELECT * FROM zebra WHERE gulf BETWEEN 'represent' AND 'additional',0,1
SELECT * FROM deeply WHERE negative NOT BETWEEN 'usual' AND 'plastic',0,1
SELECT * FROM ill WHERE fox BETWEEN through09/01/1996damage AND trail15/31/1996some,0,1
SELECT AVG ( break ) FROM book SELECT SUM ( work ) ,0,1
SELECT * FROM individual WHERE sugar BETWEEN '1996-07-01' AND '1996-07-31',0,1
"  SELECT mineID AS ID, all AS property FROM shore",0,1
"  SELECT windowID AS ID, plus AS passage FROM frozen",0,1
"  SELECT weather AS sold, construction AS [sit]  FROM bar",0,1
"   SELECT stage, asleep+ ', ' + spent+ ' ' + secret+ ', ' + continued AS during  FROM rise",0,1
SELECT gravity ( s ) FROM favorite INNER JOIN,0,1
"   SELECT language,like,clothing,relationship,useful     (  (  melted JOIN plural ON row.limited =  master.consist )   INNER JOIN currentON Orders.construction =  clearly.collectID ) ",0,1
"  SELECT mistake,fish,close FROM plates LEFT JOIN Orders ON meet.forgottenID =  worried.attention ORDER BY angle.rocket",0,1
SELECT youth ( s FROM constantly RIGHT JOIN,0,1
SELECT equal ( s )  FROM card FULL OUTER JOIN,0,1
SELECT lion ( s )  FROM scale SELECT figure ( s ) ,0,1
SELECT ever ( s )  FROM saved SELECT differ FROM present,0,1
SELECT weight FROM possible UNION SELECT what FROM egg ORDER BY orange,0,1
SELECT held FROM even UNION ALL SELECT fresh FROM similar ORDER BY pound,0,1
"  SELECT primitive,term FROM government WHERE making = 'except' UNION SELECT such, roof FROM consonant",0,1
"   SELECT Employees.captain, COUNT ( Orders.redID )  AS equallyFROM    ( OrdersINNER JOIN scientific ON Orders.wheneverID  =  Employees.smallID ) ",0,1
SELECT mysterious,0,1
SELECT DISTINCT recent FROM mysterious,0,1
SELECT COUNT ( DISTINCT larger )  FROM spite,0,1
FROM  ( SELECT DISTINCT string FROM excellent ) ,0,1
SELECT * FROM done WHERE remain = 'cow',0,1
SELECT * FROM double WHERE apartment = 'invented',0,1
SELECT * FROM anywhere WHERE clothes = 'press'  AND City = 'wagon',0,1
SELECT * FROM bicycle WHERE slabs = 'position'  OR breathe = 'settlers',0,1
SELECT * FROM near WHERE    NOT eager = 'body',0,1
SELECT * FROM progress WHERE east = 'probably'  AND  ( diagram = 'usually' OR fifth = 'tribe' ) ,0,1
SELECT * FROM forth WHERE NOT grew = 'dry'  AND NOT why = 'plus',0,1
SELECT * FROM glass ORDER BY now DESC,0,1
"INSERT INTO south ( second, distant, exclaimed, exactly, wealth, sure )  VALUES  ( 'factor', 'bus'. arrive', 'lucky', 'on', 'nails', 'column' )  ",0,1
"INSERT INTO brass  ( continued, stock, to )  VALUES  ( 'compass', 'exciting', 'partly' )  ",0,1
"   SELECT paint, swimming, labor FROM wire WHERE closely  IS NULL",0,1
"   SELECT careful, aware, reasonFROM plane WHERE flag  IS NOT NULL",0,1
"  UPDATE piece SET gently =  'success', City =  'duck' WHERE personal =  vegetable",0,1
 UPDATE hand SET open = 'diameter'WHERE widely = 'inside',0,1
SELECT * FROM definition,0,1
DELETE FROM consider WHERE storm = 'stove',0,1
SELECT doing ( s )  FROM largest,0,1
SELECT * FROM  ( SELECT anybody FROM lying ) ,0,1
SELECT TOP 3 * FROM be,0,1
SELECT * FROM visit FETCH FIRST 3 ROWS ONLY,0,1
SELECT TOP 3 * FROM flag WHERE hand = 'powerful',0,1
SELECT * FROM citizen WHERE explanation = 'office' LIMIT 3,0,1
SELECT * FROM  ( SELECT care FROM yesterday ) ,0,1
SELECT TOP 3 * FROM heavy SELECT * FROM slept 3SELECT * FROM pleasant,0,1
SELECT TOP 50 PERCENT * FROM walk SELECT * FROM shelf FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM proud,0,1
SELECT * FROM college FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM particular,0,1
SELECT TOP 3 * FROM author WHERE house = 'stop' SELECT * FROM education,0,1
SELECT * FROM fifteen WHERE using = 'baby' LIMIT 3,0,1
SELECT * FROM neighbor WHERE hide = 'light' FETCH FIRST 3 ROWS ONLY,0,1
SELECT AVG ( effect ) FROM light,0,1
SELECT AVG ( principal ) FROM house SELECT SUM ( feature ) ,0,1
SELECT COUNT ( wait ) FROM army,0,1
SELECT * FROM complex WHERE blue NOT LIKE 'outline%',0,1
SELECT * FROM instant WHERE forgotten LIKE '%third%',0,1
"  SELECT * FROM suppose WHERE threw IN  ( 'student', 'rope', 'means' )  ",0,1
"  SELECT * FROM live WHERE image NOT IN  ( 'golden', 'union', 'torn' )  ",0,1
SELECT * FROM neighborhood WHERE teeth IN  ( SELECT island FROM warm ) ,0,1
SELECT * FROM ordinary WHERE although  BETWEEN 10 AND 20,0,1
SELECT * FROM sing WHERE Price NOT BETWEEN 10 AND 20,0,1
SELECT * FROM using WHERE corner BETWEEN 'bill' AND 'off',0,1
"SELECT * FROM exchange WHERE best BETWEEN ""taught"" AND    ""involved""",0,1
SELECT * FROM straw WHERE officer BETWEEN official09/01/1996since AND getting15/31/1996fell,0,1
SELECT * FROM matter WHERE identity BETWEEN '1996-07-01' AND '1996-07-31',0,1
SELECT COUNT ( beginning )  FROM port,0,1
SELECT COUNT ( activityID ) FROM ready,0,1
SELECT * FROM tone WHERE mathematics BETWEEN '1996-07-01' AND '1996-07-31',0,1
"  SELECT appleID AS ID, symbol AS ride FROM stood",0,1
"  SELECT trace AS shade, suggest AS [later]  FROM aware",0,1
"   SELECT are, zulu+ ', ' + practical+ ' ' + hour+ ', ' + beside AS correctly  FROM go",0,1
SELECT football ( s )  FROM lovely LEFT JOIN,0,1
"  SELECT office,creature,understanding FROM let LEFT JOIN Orders ON whose.becomeID =  engine.late ORDER BY that.yard",0,1
"  SELECT Orders.tellrID, Employees.wide, Employees.ran FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.shineID ORDER BY Orders.shouldID",0,1
SELECT third ( s )  FROM about FULL OUTER JOIN,0,1
" SELECT column_name ( s )  FROM pot,spent",0,1
SELECT club ( s )  FROM drawn SELECT roar ( s ) ,0,1
SELECT alike ( s )  FROM life UNION ALL,0,1
SELECT yes FROM widely UNION ALL SELECT if FROM independent ORDER BY native,0,1
"  SELECT rock,pretty FROM fruit WHERE country = 'stared' UNION SELECT naturally, most FROM least",0,1
"   SELECT COUNT ( try ) , statement FROM somewhere BY everybody",0,1
"   SELECT Employees.occur, COUNT ( Orders.sentenceID )  AS deskFROM    ( OrdersINNER JOIN swimming ON Orders.balloonID  =  Employees.attackID ) ",0,1
SELECT compound,0,1
SELECT into FROM compass,0,1
SELECT DISTINCT belt FROM class,0,1
SELECT COUNT ( DISTINCT equator )  FROM manufacturing,0,1
FROM  ( SELECT DISTINCT ran FROM outline ) ,0,1
SELECT * FROM post,0,1
SELECT * FROM verb WHERE attention = 'train',0,1
SELECT * FROM command WHERE north = 'ear',0,1
SELECT * FROM whale WHERE lamp = 'met'  AND City = 'wooden',0,1
SELECT * FROM women WHERE ride = 'closely'  OR process = 'passage',0,1
SELECT * FROM automobile WHERE getting = 'move'  OR development = 'paid',0,1
SELECT * FROM interest WHERE    NOT condition = 'section',0,1
SELECT * FROM powder WHERE NOT brown = 'not'  AND NOT pond = 'soil',0,1
SELECT * FROM species ORDER BY love,0,1
SELECT * FROM likely ORDER BY common DESC,0,1
" SELECT * FROM floor ORDER BY useful, general",0,1
"INSERT INTO which ( mile, friend, finish, monkey, word, then )  VALUES  ( 'against', 'recently'. gray', 'sum', 'stock', 'fastened', 'go' )  ",0,1
"INSERT INTO to  ( daughter, seldom, being )  VALUES  ( 'forward', 'charge', 'next' )  ",0,1
"   SELECT fur, electric, person FROM felt WHERE president  IS NULL",0,1
"   SELECT couple, moment, veryFROM bean WHERE outside  IS NOT NULL",0,1
 UPDATE win SET affect = 'zero'WHERE must = 'slave',0,1
DELETE FROM would WHERE officer = 'lying',0,1
DELETE FROM nearest,0,1
SELECT foreign ( s )  FROM expect,0,1
SELECT * FROM brother 3,0,1
SELECT * FROM continent FETCH FIRST 3 ROWS ONLY,0,1
SELECT TOP 50 PERCENT * FROM one,0,1
SELECT MIN ( biggest )  AS mind FROM calm,0,1
SELECT * FROM  ( SELECT attack FROM nearby ) ,0,1
SELECT TOP 3 * FROM against SELECT * FROM game 3SELECT * FROM popular,0,1
SELECT * FROM being 3 SELECT * FROM closer,0,1
SELECT * FROM kill FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM smooth,0,1
SELECT TOP 50 PERCENT * FROM terrible SELECT * FROM film FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM view,0,1
SELECT * FROM bat FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM telephone,0,1
SELECT TOP 3 * FROM airplane WHERE president = 'hollow' SELECT * FROM tube,0,1
SELECT * FROM satellites WHERE comfortable NOT LIKE '[tone]%',0,1
SELECT AVG ( silver )  FROM concerned  SELECT SUM ( load ) ,0,1
SELECT COUNT ( due ) FROM finger,0,1
SELECT * FROM mail WHERE wear NOT LIKE 'wrote%',0,1
SELECT * FROM consonant WHERE regular LIKE '%now%',0,1
SELECT * FROM needle WHERE fog IN  ( SELECT darkness FROM appearance ) ,0,1
SELECT * FROM mighty WHERE Price NOT BETWEEN 10 AND 20,0,1
SELECT * FROM accurate WHERE branch BETWEEN 'handsome' AND 'although',0,1
"SELECT * FROM river WHERE riding BETWEEN ""crack"" AND    ""skill""",0,1
SELECT * FROM article WHERE fruit NOT BETWEEN 'visit' AND 'one',0,1
SELECT * FROM excitement WHERE meat BETWEEN scientific09/01/1996above AND mix15/31/1996step,0,1
SELECT * FROM add WHERE ability BETWEEN '1996-07-01' AND '1996-07-31',0,1
SELECT AVG ( chance ) FROM happily SELECT SUM ( blanket ) ,0,1
"  SELECT sport AS lie, kind AS [canal]  FROM current",0,1
"   SELECT composition, mostly+ ', ' + eaten+ ' ' + task+ ', ' + village AS lose  FROM wall",0,1
SELECT whistle ( s )  FROM mine FULL OUTER JOIN,0,1
SELECT knowledge ( s )  FROM longer SELECT create ( s ) ,0,1
SELECT poetry ( s )  FROM cream SELECT heart FROM creature,0,1
"  SELECT recently,setting FROM century WHERE be = 'solve' UNION SELECT avoid, addition FROM front",0,1
"   SELECT Employees.blew, COUNT ( Orders.sentID )  AS paperFROM    ( OrdersINNER JOIN man ON Orders.girlID  =  Employees.cowID ) ",0,1
SELECT * FROM harbor FETCH FIRST 50 PERCENT ROWS ONLY,0,1
SELECT COUNT ( DISTINCT end )  FROM doctor,0,1
FROM  ( SELECT DISTINCT stranger FROM managed ) ,0,1
SELECT * FROM hospital WHERE series = 'stay',0,1
SELECT * FROM keep  WHERE attached = gate,0,1
SELECT * FROM bend WHERE wait = 'anything'  OR cage = 'list',0,1
SELECT * FROM actually WHERE    NOT history = 'thus',0,1
SELECT * FROM dinner WHERE layers = 'ranch'  AND  ( stage = 'suit' OR useful = 'heart' ) ,0,1
SELECT * FROM indicate WHERE NOT space = 'noon'  AND NOT log = 'dear',0,1
" SELECT * FROM effort ORDER BY information, somehow",0,1
" SELECT * FROM review ORDER BY told ASC, worth DESC",0,1
"INSERT INTO method ( nice, talk, meet, thought, scientific, just )  VALUES  ( 'curious', 'victory'. principle', 'finish', 'independent', 'built', 'married' )  ",0,1
"INSERT INTO underline  ( herself, dull, social )  VALUES  ( 'book', 'dry', 'entire' )  ",0,1
"   SELECT fought, previous, occasionally FROM without WHERE meant  IS NULL",0,1
"   SELECT laid, surface, universeFROM colony WHERE five  IS NOT NULL",0,1
 UPDATE pour SET busy = 'sent'WHERE drawn = 'important',0,1
DELETE FROM captain WHERE clothing = 'those',0,1
SELECT TOP 3 * FROM moving,0,1
SELECT TOP 3 * FROM harder WHERE today = 'poet',0,1
SELECT * FROM locate WHERE school = 'engineer' LIMIT 3,0,1
SELECT * FROM  ( SELECT life FROM paid ) ,0,1
SELECT TOP 3 * FROM paint SELECT * FROM prove 3SELECT * FROM certain,0,1
